Index,Title,Sentiment,Class,Entity1,Entity2,Entity3,Language 
1493,"  Max Verstappen relativiert Vettel-Aussage: ""Wollte nur höflich sein""  ",0.5708333333333334,Positive,Verstappen,Vettel,nan,Germany
1494,"  Mark Webber über Zukunft der F1: ""Wir brauchen Gladiatoren""  ",0.4625,Positive,nan,nan,nan,Germany
1495,"  Alfa-Rückstand wegen Ferrari-Motor? ""Wahrscheinlich ein Teil davon""  ",0.16818181818181818,Positive,Ferrari,nan,nan,Germany
1496,  Renault-Teamchef exklusiv über Alonso-Deal: Musste ihn nicht überzeugen  ,0.32380952380952377,Positive,Renault,nan,nan,Germany
1497,"  Mercedes: Schwarze F1-Lackierung hat ""keinen Effekt"" auf die Kühlung  ",0.44000000000000006,Positive,Mercedes,nan,nan,Germany
1498,  Quali-Rennen in Spielberg: So hätte die Startaufstellung ausgesehen  ,0.13,Neutral,nan,nan,nan,Germany
1499,  Grand Prix der Toskana: Neue Infos zum F1-Kalender 2020  ,0.31538461538461543,Positive,nan,nan,nan,Germany
1500,  Noch keine Lösung gefunden: Mercedes fürchtet erneut Getriebeprobleme  ,0.11851851851851852,Neutral,Mercedes,nan,nan,Germany
1501,"  Geteilter Kniefall in Spielberg: ""Was immer du sagst, ist falsch""  ",0.27142857142857135,Positive,nan,nan,nan,Germany
1502,  Abiteboul: Renault plant 2020 keine Trainingseinsätze mit Alonso  ,0.4,Positive,Renault,nan,nan,Germany
1503,  Mercedes: Darum blieben beide Fahrer hinter dem Safety-Car auf harten Reifen  ,0.475,Positive,Mercedes,nan,nan,Germany
1504,  Nach Verschiebung: Vietnam hofft auf Formel-1-Premiere im November  ,-0.04999999999999996,Negative,nan,nan,nan,Germany
1505,  Kubica und Aitken dürfen am Freitag in Spielberg auf die Strecke  ,0.6307692307692307,Positive,nan,nan,nan,Germany
1506,"  Franz Tost: AlphaTauri ""mindestens drei, vier Zehntel"" zu langsam  ",0.5,Positive,AlphaTauri,nan,nan,Germany
1507,  Christian Horner: Hamilton hat Albon den Sieg gekostet  ,0.3192307692307692,Positive,Hamilton,Albon,nan,Germany
1508,"  Wie Red Bull die FIA dazu brachte, Hamilton eine Gridstrafe zu geben  ",0.3795454545454545,Positive,Hamilton,Red Bull,nan,Germany
1509,"  ""Überraschende"" Ohrfeige in Spielberg: Zieht Ferrari jetzt Updates vor?  ",0.25106382978723396,Positive,Ferrari,nan,nan,Germany
1510,"  Druck von Hamilton? Bottas ""hatte alles unter Kontrolle""  ",0.044444444444444446,Neutral,Hamilton,Bottas,nan,Germany
1511,"  Red Bull plant zweiten Grand Prix mit identischer Nase, aber welcher?  ",0.14375000000000002,Neutral,Red Bull,nan,nan,Germany
1512,"  Trotz frühem Aus: Daniel Ricciardo ""nicht verzweifelt"" bei Renault  ",0.6405405405405404,Positive,Ricciardo,Renault,nan,Germany
1513,  Spielberg: Mercedes hatte Probleme aus dem Rennen schon seit Freitag  ,0.0666666666666667,Neutral,Mercedes,nan,nan,Germany
1514,  Carlos Sainz: Wird noch mehr Chancen auf einen Podestplatz geben  ,0.5666666666666667,Positive,Sainz,nan,nan,Germany
1515,  Romain Grosjean: Konnte nicht mal an den Williams dranbleiben  ,0.17857142857142858,Positive,Grosjean,Williams,nan,Germany
1516,"  ""Diese Ehe ist vorbei"": Webber rechnet mit Vettel und Ferrari ab  ",0.1933333333333333,Positive,Vettel,Ferrari,nan,Germany
1517,  Deswegen hat Mercedes die Positionen nach der Strafe nicht getauscht  ,0.20434782608695642,Positive,Mercedes,nan,nan,Germany
1518,"  P7 für Gasly in Spielberg: ""Sollte das Auto in Runde 10 eigentlich abstellen""  ",0.3677419354838709,Positive,Gasly,nan,nan,Germany
1519,  Mercedes-Fahrer: Auf anderen Strecken wird DAS noch mehr bringen  ,0.3625,Positive,Mercedes,nan,nan,Germany
1520,"  Haas: Mit ""dramatischen"" Bremsdefekten in Österreich ""nicht gerechnet""  ",0.353125,Positive,Haas,nan,nan,Germany
1521,  FIA-Rennleiter: Zweikampf Albon/Perez sorgte für längere Safety-Car-Phase  ,0.23500000000000001,Positive,Perez,Albon,nan,Germany
1522,  Wie ein Video auf Social Media zum Red-Bull-Protest gegen Hamilton führte  ,0.1789473684210526,Positive,Hamilton,nan,nan,Germany
1523,"  TV-Quoten Österreich 2020: Saisonauftakt beschert RTL, Sky & ORF gute Werte  ",0.4076923076923077,Positive,nan,nan,nan,Germany
1524,  Andreas Seidl mahnt: Dürfen zweites McLaren-Podium nicht überbewerten  ,0.4249999999999999,Positive,McLaren,nan,nan,Germany
1525,  Ein schlechter Verlierer? So reagiert Hamilton auf Albons Kritik  ,-0.09583333333333333,Negative,Hamilton,Albon,nan,Germany
1526,"  ""Sehr merkwürdig"": Was die Fahrer von der neuen Formel 1 halten  ",0.4096153846153846,Positive,nan,nan,nan,Germany
1527,"  Vettel-Dreher: ""Sollte Nachwuchsfahrer passieren, aber nicht Sebastian""  ",-0.019999999999999966,Negative,Vettel,nan,nan,Germany
1528,  Hamilton: Safety-Car brachte Alternativ-Strategie gegen Bottas durcheinander  ,-0.16111111111111112,Negative,Hamilton,Bottas,nan,Germany
1529,  Wer letzte Nacht am besten geschlafen hat  ,0.34761904761904755,Positive,nan,nan,nan,Germany
1530,  Alfa Romeo: Geldstrafe für Räikkönens Reifenpanne  ,0.12727272727272723,Neutral,Alfa Romeo,nan,nan,Germany
1531,"  ""Favoritenschreck"" Racing Point: Da war mehr drin in Spielberg  ",0.2157894736842105,Positive,Racing Point,nan,nan,Germany
1532,"  Mit schnellster Runde zum Podium: Norris ""ein bisschen außer Atem""  ",0.27567567567567564,Positive,Norris,nan,nan,Germany
1533,"  Sebastian Vettel abgeschlagen auf P10: ""Froh, dass es nur ein Dreher war""  ",0.08518518518518524,Neutral,Vettel,nan,nan,Germany
1534,"  Platz zwei in Spielberg für Charles Leclerc ""eine große Überraschung""  ",0.275,Positive,Leclerc,nan,nan,Germany
1535,  Ausfallursache: Warum Max Verstappen plötzlich ausrollte  ,0.15384615384615385,Positive,Verstappen,nan,nan,Germany
1536,"  Mercedes' Angst vor dem Ausfall: ""Die Situation war sehr ernst!""  ",0.4272727272727273,Positive,Mercedes,nan,nan,Germany
1537,"  Albon ätzt gegen Hamilton: ""Schlechter Verlierer!""  ",0.011111111111111117,Neutral,Hamilton,Albon,nan,Germany
1538,  Formel 1 Österreich 2020: Die animierte Rundentabelle  ,0.0,Neutral,nan,nan,nan,Germany
1539,  Formel 1 Österreich 2020: Dieses Rennen war der Wahnsinn!  ,0.18867924528301888,Positive,nan,nan,nan,Germany
1540,  Nach Red-Bull-Einspruch: Hamilton verliert nachträglich Startplatz zwei  ,-0.3999999999999999,Negative,Hamilton,nan,nan,Germany
1541,  Coronakrise: So sieht die Formel-1-Siegerehrung in Spielberg aus  ,0.71,Positive,nan,nan,nan,Germany
1542,  TV-Übertragung F1 Österreich 2020: Übersicht Zeitplan & Livestreams  ,0.3925925925925926,Positive,nan,nan,nan,Germany
1543,  Formel-1-Wetter Spielberg: Hitzerennen zum Saisonauftakt 2020 erwartet  ,-0.05714285714285713,Negative,nan,nan,nan,Germany
1544,  Kniefall & T-Shirts: Formel-1-Fahrer in Rassismus-Debatte uneinig  ,0.15625000000000006,Positive,nan,nan,nan,Germany
1545,  Eindeutige Zahlen: Ferrari-Debakel bringt Fragen über Motor auf  ,0.40294117647058814,Positive,Ferrari,nan,nan,Germany
1546,"  Williams schafft Q2-Hürde knapp nicht: Russell hat ""nicht damit gerechnet""  ",0.6285714285714283,Positive,Russell,Williams,nan,Germany
1547,"  Romain Grosjean: Haas fehlen ""drei bis vier Zehntel"" auf Gegner  ",0.3416666666666666,Positive,Grosjean,Haas,nan,Germany
1548,"  Kimi Räikkönen nach Platz 19: ""Das ist die Realität""  ",0.5333333333333333,Positive,nan,nan,nan,Germany
1549,"  Carlos Sainz: ""Es ist eine andere Formel 1 als 2019""  ",0.0625,Neutral,Sainz,nan,nan,Germany
1550,  Ferrari-Debakel im Qualifying: Fast eine Sekunde hinter der 2019er-Pace  ,0.18888888888888888,Positive,Ferrari,nan,nan,Germany
1551,"  ""Zu sehr reingesteigert"": Ricciardo von Bottas-Staubwolke irritiert  ",0.5187499999999998,Positive,Bottas,Ricciardo,nan,Germany
1552,"  Wolff bremst Bottas: Würde nicht ""in einer eigenen Liga"" sagen  ",0.5083333333333333,Positive,Bottas,nan,nan,Germany
1553,  Verstoß gegen Corona-Regeln: FIA ermahnt Sebastian Vettel & Red Bull  ,-0.1714285714285714,Negative,Vettel,Red Bull,nan,Germany
1554,"  Urteil der Sportkommissare: Hamilton schuldig, aber Startplatz unverändert  ",-0.27,Negative,Hamilton,nan,nan,Germany
1555,"  Alex Albon: Verstehe, dass Verstappen den neuen Flügel bekommen hat  ",0.09090909090909093,Neutral,Verstappen,Albon,nan,Germany
1556,  Reifenpoker: So will Verstappen die Mercedes-Dominanz brechen  ,0.3666666666666667,Positive,Verstappen,Mercedes,nan,Germany
1557,  Von wegen Racing Point: McLaren am Samstag Mittelfeld-Primus  ,0.676086956521739,Positive,Racing Point,McLaren,nan,Germany
1558,"  Wieder Favorit: Mercedes bei Formel-1-Auftakt ""in eigener Liga""  ",0.14736842105263157,Neutral,Mercedes,nan,nan,Germany
1559,  F1-Qualifying Österreich 2020: Spielberg bleibt Bottas-Land!  ,0.4609374999999999,Positive,Bottas,nan,nan,Germany
1560,  DAS-Protest: Warum Red Bull Mercedes einen Gefallen getan hat  ,0.3181818181818182,Positive,Red Bull,Mercedes,nan,Germany
1561,  Formel 1 Österreich 2020: Verstappen rückt näher an Hamilton heran  ,0.2897435897435897,Positive,Hamilton,Verstappen,nan,Germany
1562,  Verstappen ruiniert Frontflügel und Albon geht deswegen leer aus!  ,0.26249999999999996,Positive,Verstappen,Albon,nan,Germany
1563,  Logos von Ferrari-Sponsoren in Spielberg nicht mehr am Auto  ,0.2818181818181818,Positive,Ferrari,nan,nan,Germany
1564,  Williams wieder mit Chancen: Anschluss ans Feld gefunden?  ,0.5764705882352942,Positive,Williams,nan,nan,Germany
1565,  Racing Point: Warum Lance Stroll 2020 aufblühen könnte  ,0.3409090909090909,Positive,Stroll,Racing Point,nan,Germany
1566,"  ""Vielversprechende Pace"": Renault sieht sich gut gerüstet  ",0.4375,Positive,Renault,nan,nan,Germany
1567,  Red-Bull-Protest gegen DAS abgewiesen: Darum ist der Mercedes legal  ,0.010344827586206905,Neutral,Mercedes,nan,nan,Germany
1568,  Ferrari in Spielberg im klaren Hintertreffen: Problemlösung in Ungarn?  ,0.6631578947368421,Positive,Ferrari,nan,nan,Germany
1569,"  Mercedes hat mit DAS-Protest gerechnet: ""Mal sehen, wer sich durchsetzt""  ",0.35645161290322575,Positive,Mercedes,nan,nan,Germany
1570,"  Racing Point erster Mercedes-Verfolger: ""Wir sind kampfbereit!""  ",0.34545454545454546,Positive,Mercedes,Racing Point,nan,Germany
1571,  Max Verstappen: Gebrochener Frontflügel verschleiert wahren Speed  ,0.6454545454545454,Positive,Verstappen,nan,nan,Germany
1572,  Renault bestätigt: Keine Motorenupdates für die Saison 2020 geplant  ,0.41363636363636364,Positive,Renault,nan,nan,Germany
1573,  F1 Österreich 2020: Hamilton/Mercedes dominieren Tag 1 in Spielberg  ,0.33695652173913043,Positive,Hamilton,Mercedes,nan,Germany
1574,"  F1 Österreich: Hamilton hängt Verstappen um 0,6 Sekunden ab  ",0.3878787878787879,Positive,Hamilton,Verstappen,nan,Germany
1575,  Ricciardo-Nachfolge: Alonso belächelt Renault-Gerüchte  ,0.4692307692307693,Positive,Ricciardo,Renault,nan,Germany
1576,"  ""Black Lives Matter"": Hamilton ändert sein Helmdesign  ",0.10999999999999996,Neutral,Hamilton,nan,nan,Germany
1577,"  Formel 1 2020: Carey will ""bald weiteren Teil des Kalenders"" bekannt geben  ",0.16666666666666666,Positive,nan,nan,nan,Germany
1578,"  Hamilton: Aus ""grauenhaften"" Österreich-Rennen gelernt  ",0.5666666666666667,Positive,Hamilton,nan,nan,Germany
1579,"  Norris: ""Ich dachte, Carlos hat nicht das Zeug zum Ferrari-Fahrer""  ",0.49166666666666664,Positive,Norris,Ferrari,nan,Germany
1580,  Verbesserte Zuverlässigkeit: Mercedes startet mit Motorenupdate in die Saison  ,0.13999999999999999,Neutral,Mercedes,nan,nan,Germany
1581,  Netflix in Spielberg vor Ort: Kameras haben McLaren und Red Bull im Visier  ,0.175,Positive,Red Bull,McLaren,nan,Germany
1582,  Neue Abstandsregeln: F1-Streckenposten müssen umplatziert werden  ,-0.24285714285714288,Negative,nan,nan,nan,Germany
1583,  Horner: Red Bull so gut vorbereitet wie seit 2013 nicht mehr  ,0.3973684210526316,Positive,Red Bull,nan,nan,Germany
1584,  Vor F1-Auftakt 2020 in Spielberg: COVID-19-Zahlen in Österreich steigen  ,0.225,Positive,nan,nan,nan,Germany
1585,  Helmut Marko: Deshalb hat sich Vettel wirklich von Ferrari getrennt  ,0.24285714285714288,Positive,Vettel,Ferrari,nan,Germany
1586,  Martin Brundle: Warum 2020 Valtteri Bottas' Jahr werden könnte  ,0.46315789473684216,Positive,Bottas,nan,nan,Germany
1587,  Formel-1-Fahrer erwägen Kniefall in der Startaufstellung von Spielberg  ,0.585,Positive,nan,nan,nan,Germany
1588,  Racing Point: Corona-Protokolle können gar nicht streng genug sein  ,0.5038461538461537,Positive,Racing Point,nan,nan,Germany
1589,  Falsche Richtung bei der Entwicklung: Ferrari in Spielberg ohne Updates  ,0.09411764705882354,Neutral,Ferrari,nan,nan,Germany
1590,  Red Bull: Auch Honda bringt Motoren-Upgrade mit nach Spielberg  ,0.12399999999999999,Neutral,Red Bull,nan,nan,Germany
1591,  Polizei warnt Fans: Silverstone-Zaungäste werden nicht toleriert  ,0.14,Neutral,nan,nan,nan,Germany
1592,"  Hamilton wünscht sich F1-Comeback in Afrika: ""Es ist ein so wichtiger Ort""  ",0.40588235294117647,Positive,Hamilton,nan,nan,Germany
1593,"  F1-Rückkehrer Ocon resümiert Corona-Pause: ""Als ob alles gegen mich läuft""  ",0.2884615384615385,Positive,Ocon,nan,nan,Germany
1594,  Spielberg: Kampf um die Pole-Position könnte in die F1-Geschichte eingehen  ,0.425,Positive,nan,nan,nan,Germany
1595,"  Ricciardo: Mugello mit Formel-1-Boliden wäre ""der Wahnsinn""  ",0.5,Positive,Ricciardo,nan,nan,Germany
1596,  Toto Wolff: Schwarze Mercedes-Lackierung ist nur der Anfang  ,0.2153846153846154,Positive,Mercedes,nan,nan,Germany
1597,  Russell über F1-Neustart: Fahren an sich nicht die größte Fehlerquelle  ,0.31666666666666665,Positive,Russell,nan,nan,Germany
1598,  Racing Point: Budgetobergrenze wird Beziehung zu Mercedes nicht schaden  ,0.49523809523809526,Positive,Mercedes,Racing Point,nan,Germany
1599,"  Zak Brown sieht ""keine Garantie, dass wir so viele Rennen fahren werden""  ",0.06857142857142857,Neutral,nan,nan,nan,Germany
1600,"  Wolff: Motorenabteilung muss sich nach Cowells Weggang ""neu erfinden""  ",0.08333333333333333,Neutral,nan,nan,nan,Germany
1601,  Mehr oder weniger Risiko? Welchen Einfluss die verkürzte F1-Saison hat  ,0.15454545454545454,Positive,nan,nan,nan,Germany
1602,  Für den guten Zweck: F1-Fans können sich Platz auf der Zielflagge kaufen  ,0.07999999999999999,Neutral,nan,nan,nan,Germany
1603,  Lehren aus dem Corona-Lockdown: Twitch als Zukunft der Formel 1?  ,0.4506666666666666,Positive,nan,nan,nan,Germany
1604,  Alfa Romeo: Keine einzige Infektion mit COVID-19 im Team  ,0.29375,Positive,Alfa Romeo,nan,nan,Germany
1605,"  Wegen Corona: Hamilton erwartet ""schwierigste Formel-1-Saison""  ",0.3333333333333333,Positive,Hamilton,nan,nan,Germany
1606,  Häkkinen: Bottas und Verstappen sind Hamiltons stärkste Gegner  ,0.31,Positive,Hamilton,Verstappen,Bottas,Germany
1607,"  Imola-Streckenchef träumt von einem ""legendären nationalen Triple""  ",0.6,Positive,nan,nan,nan,Germany
1608,  Nach Testtag in Imola: Kwjat wünscht sich F1-Comeback der Strecke  ,0.5166666666666667,Positive,nan,nan,nan,Germany
1609,"  Zak Brown: Racing Point ""mit Vorjahres-Mercedes"" stark verbessert  ",0.552,Positive,Mercedes,Racing Point,nan,Germany
1610,"  Daniel Ricciardo: F1-Saison mit zehn Rennen wäre ""legitim""  ",0.3384615384615384,Positive,Ricciardo,nan,nan,Germany
1611,  Timo Glock bedankt sich bei RTL für Chance als TV-Experte  ,0.11818181818181818,Neutral,nan,nan,nan,Germany
1612,  Sebastian Vettel: So lief der erste Test nach dem angekündigten Ferrari-Aus  ,0.5944444444444444,Positive,Vettel,Ferrari,nan,Germany
1613,"  Ricciardo spricht über Rassismus und übt Selbstkritik: ""War lange zu naiv""  ",0.06666666666666668,Neutral,Ricciardo,nan,nan,Germany
1614,"  Ecclestone glaubt: Formel-1-Rückzug von RTL ""hängt mit Vettel zusammen""  ",0.1909090909090909,Positive,Vettel,nan,nan,Germany
1615,"  Kubica über Rolle als F1-Ersatzpilot: ""Bereit zu fahren - wie vor Corona""  ",0.13157894736842105,Neutral,nan,nan,nan,Germany
1616,  F1-Auktion für den guten Zweck: Damon-Hill-Exponate besonders begehrt  ,0.42500000000000004,Positive,nan,nan,nan,Germany
1617,  Lewis Hamilton ruft eigene Kommission für mehr Diversität ins Leben  ,0.17380952380952383,Positive,Hamilton,nan,nan,Germany
1618,  Alexander Albon: Corona hat F1-Stars näher zu den Fans gebracht  ,0.5038461538461538,Positive,Albon,nan,nan,Germany
1619,  Nur noch diese Saison! RTL steigt aus Formel-1-Übertragung aus  ,0.5666666666666665,Positive,nan,nan,nan,Germany
1620,  Formel-1-Liveticker: RTL-Hammer: Die Gründe für den Formel-1-Ausstieg  ,0.11818181818181818,Neutral,nan,nan,nan,Germany
1621,  Mugello statt Fiorano: Ferrari testet nächste Woche mit Vettel und Leclerc  ,0.6,Positive,Leclerc,Vettel,Ferrari,Germany
1622,  Günther Steiner dementiert Gerüchte über Verkauf des Haas-Teams  ,0.35833333333333334,Positive,Haas,nan,nan,Germany
1623,"  Wie die ""neue Normalität"" für die Formel-1-Teams aussieht  ",0.4157894736842106,Positive,nan,nan,nan,Germany
1624,  McLaren-Fahrer testen in Silverstone - aber ohne Formel-1-Autos!  ,0.5857142857142857,Positive,McLaren,nan,nan,Germany
1625,  Auch ohne Reverse-Grid-Rennen: Brawn erwartet spannendes Spielberg-Doppel  ,-0.01874999999999999,Negative,nan,nan,nan,Germany
1626,  Bürgermeister von Florenz plant schon mit Formel-1-Grand-Prix in Mugello  ,0.26666666666666666,Positive,nan,nan,nan,Germany
1627,  Daniel Ricciardo: So fühlte sich der erste Test nach Coronapause an  ,0.225,Positive,Ricciardo,nan,nan,Germany
1628,  Mercedes kündigt Updates für Formel-1-Auftaktrennen an  ,0.5666666666666667,Positive,Mercedes,nan,nan,Germany
1629,  Wegen Corona-Krise: Haas-Team plant vorerst keine Technik-Updates  ,0.0964285714285714,Neutral,Haas,nan,nan,Germany
1630,"  Corona-App: Was Deutschland kann, kann auch die Formel 1  ",-0.02666666666666666,Negative,nan,nan,nan,Germany
1631,  Hamilton als Vorbild: F1 will sich für mehr Vielfalt im Sport einsetzen  ,0.6454545454545454,Positive,Hamilton,nan,nan,Germany
1632,"  Abiteboul unterstützt neue Unterboden-Regel: ""Müssen Pirelli helfen""  ",0.3961538461538462,Positive,nan,nan,nan,Germany
1633,  Steiner: F1 darf Kosteneinsparungen nicht mehr rückgängig machen  ,0.5545454545454545,Positive,nan,nan,nan,Germany
1634,"  Wegen verkürzter F1-Saison: Damon Hill erwartet ""außergewöhnliche WM""  ",0.0,Neutral,nan,nan,nan,Germany
1635,"  Hamiltons Vater fordert Formel 1 auf, in Spielberg ""auf die Knie zu gehen""  ",0.2928571428571428,Positive,Hamilton,nan,nan,Germany
1636,  Renault-Test ausgerechnet in Spielberg: Warum Helmut Marko stinkig ist  ,0.18,Positive,Renault,nan,nan,Germany
1637,"  Valtteri Bottas: ""Habe nur ein großes Ziel im Kopf""  ",0.13703703703703704,Neutral,Bottas,nan,nan,Germany
1638,"  Bahrain: Streckenpläne für zweites F1-Rennen ""überraschend, aber machbar""  ",0.14137931034482756,Neutral,nan,nan,nan,Germany
1639,"  Biometrisches Shirt, das Herzfrequenz misst, erhält FIA-Homologation  ",0.6833333333333335,Positive,nan,nan,nan,Germany
