Index,Title,Sentiment,Class,Entity1,Entity2,Entity3 
651,  Albon en Kvyat balen van ‘inconsistente’ regels rond track limits  ,0.15185185185185185,Positive,Albon,Kvyat,
652,"  Ricciardo P5 in kwalificatie: ""Imola is echt cool""  ",0.1657397107897664,Positive,Ricciardo,,
653,"  Verstappen looft monteurs na motorprobleem: ""Maar zat meer in""  ",0.2880065359477124,Positive,Verstappen,,
654,  Gasly knap naar vierde startplek: “Weten nu meer uit auto halen”  ,0.46381410256410255,Positive,Gasly,,
655,"  Bottas glundert na 15de pole, Hamilton baalt van 'slechte ronde'  ",0.07358333333333333,Neutral,Hamilton,Bottas,
656,  Verstappen: Kwalificatie 'beetje rommelig' door motorprobleem  ,0.26424603174603173,Positive,Verstappen,,
657,  Volledige uitslag kwalificatie F1 Grand Prix van Emilia-Romagna  ,0.0,Neutral,,,
658,"  Bottas op pole, Verstappen overleeft technisch probleem voor P3  ",0.1357638888888889,Neutral,Verstappen,Bottas,
659,  Binotto: Ferrari kiest nog voor F2-finale welke junior promoveert  ,0.17592105263157895,Positive,Ferrari,,
660,"  Hamilton: ""Imola is fenomenaal, maar inhalen bijna onmogelijk""  ",0.31219135802469133,Positive,Hamilton,,
661,  Wolff over tweede golf COVID-19: “Het wordt steeds moeilijker”  ,0.09358333333333334,Neutral,,,
662,  Volledige uitslag vrije training F1 Grand Prix van Emilia-Romagna  ,0.0,Neutral,,,
663,"  Hamilton topt enige training in Imola, tweede tijd Verstappen  ",0.16870967741935483,Positive,Hamilton,Verstappen,
664,"  Concurrenten tegen 'young driver test' Alonso, Abiteboul boos  ",0.14222222222222225,Neutral,,,
665,  Binotto: Geen grote verschillen te zien in data Vettel en Leclerc  ,0.13240000000000005,Neutral,Leclerc,Vettel,
666,  Grosjean: “Ik kan winnen als je me een Mercedes geeft”  ,0.23117777777777776,Positive,Grosjean,Mercedes,
667,"  Horner reageert: ""Gasly weet wel waarom Red Bull hem niet kiest""  ",0.15964460784313725,Positive,Gasly,Red Bull,
668,"  Formule 1 Grand Prix van Emilia-Romagna – Starttijd, welke zender en meer  ",0.1998,Positive,,,
669,  Verstappen geen fan van kalender met 23 races: “Behoorlijk veel”  ,0.16607905982905985,Positive,Verstappen,,
670,  Abiteboul helder: Ook Renault tegen motorenplan van Red Bull  ,0.15895833333333334,Positive,Red Bull,Renault,
671,"  Wolff zinspeelt op vertrek als teambaas: ""Kijken naar andere rol""  ",0.2993518518518518,Positive,,,
672,"  Verstappen komt terug op boordradio: ""Doe het beter in toekomst""  ",0.14546666666666672,Neutral,Verstappen,,
673,  Gasly 'verbaasd' over uitblijven nieuwe kans bij Red Bull Racing  ,0.3545652173913043,Positive,Gasly,Red Bull,
674,"  Perez sluit Red Bull niet uit: ""Maar ik kan niet te lang wachten""  ",0.16794871794871793,Positive,Perez,Red Bull,
675,  Foto's: De Formule 1 strijkt na 14 jaar weer neer in Imola  ,0.15378787878787878,Positive,,,
676,  Alonso kruipt in Bahrein achter het stuur van de R.S.18  ,0.2029411764705882,Positive,,,
677,  Officieel: Alfa Romeo ook in 2021 met Raikkonen en Giovinazzi  ,0.21721544715447155,Positive,Raikkonen,Giovinazzi,Alfa Romeo
678,  Wolff: Stroll geconfronteerd met oneerlijk ‘stigma’ door vader  ,0.2733333333333333,Positive,Stroll,,
679,"  Kwalificatie F1 GP van Emilia-Romagna – Starttijd, welke zender en meer  ",0.22635658914728676,Positive,,,
680,  Analyse: Hoog spel van Red Bull in motorische onderhandelingen?  ,0.04968468468468469,Neutral,Red Bull,,
681,  Preview GP van Emilia-Romagna: Emotioneel weerzien met Imola  ,0.1189265536723164,Neutral,,,
682,  Tech analyse: Hoe Ferrari vooruit geholpen is door een oud idee  ,0.12333333333333332,Neutral,Ferrari,,
683,"  Ocon: ""Samenwerking met Renault loopt steeds beter""  ",0.2624731182795699,Positive,Ocon,Renault,
684,  Mercedes: Banden laten ‘zingen’ grote uitdaging op nieuwe banen  ,0.03704444444444444,Neutral,Mercedes,,
685,  Binotto: Ferrari moet progressie op alle soorten circuits bewijzen  ,0.08712121212121211,Neutral,Ferrari,,
686,  Weerbericht F1 GP van Emilia-Romagna: Heerlijk raceweer  ,0.27049019607843133,Positive,,,
687,  Imola 'teleurgesteld' dat publiek niet welkom is bij Grand Prix  ,0.2507936507936508,Positive,,,
688,  Hakkinen ziet Red Bull en Ferrari met hetzelfde probleem kampen  ,0.22377777777777777,Positive,Red Bull,Ferrari,
689,  Openingsronde Portimao etaleerde het rijplezier van Raikkonen  ,0.13773333333333335,Neutral,Raikkonen,,
690,  FIA rondt nieuwe regels af voor tweedaags F1-weekend Imola  ,0.2767592592592593,Positive,,,
691,"  Massa: Schumacher werkte harder, maar Hamilton is getalenteerder  ",0.24557142857142858,Positive,Hamilton,,
692,  Ricciardo: Snelle laatste bocht kan helpen met inhalen  ,0.07226190476190476,Neutral,Ricciardo,,
693,  Excuses Norris voor ‘domme’ uitspraken over Stroll en Hamilton  ,0.11282051282051284,Neutral,Hamilton,Norris,Stroll
694,  Brundle: Aanhoudend succes Hamilton ‘buitengewone prestatie’  ,0.33964912280701753,Positive,Hamilton,,
695,  Vettel vertrouwt Ferrari dat hij en Leclerc dezelfde auto krijgen  ,0.1,Neutral,Leclerc,Vettel,Ferrari
696,  Gasly: Ferrari verslaan moet doel zijn voor AlphaTauri  ,0.20161111111111113,Positive,Gasly,Ferrari,AlphaTauri
697,  Brawn prijst sterke Leclerc: “Hij blijft het team motiveren”  ,0.3393478260869565,Positive,Leclerc,,
698,"  Horner grapt: ""Wolff doet alles om ons geen motor te leveren""  ",0.16488888888888883,Positive,,,
699,  Racing Point haalt uit na dubbele reprimande Perez in Portugal  ,0.06164772727272729,Neutral,Perez,Racing Point,
700,  Analyse: Winnaars en verliezers van de Grand Prix van Portugal  ,0.1192824074074074,Neutral,,,
701,"  Sainz pakt leiding in Portugal: ""Reed bijna in op Hamilton""  ",0.10454545454545454,Neutral,Hamilton,Sainz,
702,"  Internationale media over Hamilton, Verstappen en de Portugese GP  ",0.2709490740740741,Positive,Hamilton,Verstappen,
703,  Stroll frustreert Norris: “Lijkt niet te leren van wat hij doet”  ,0.08358974358974361,Neutral,Norris,Stroll,
704,"  Racing Point-duo lovend: ""Hülkenberg verdient zeker F1-zitje""  ",0.28741304347826085,Positive,Racing Point,,
705,  Formule 1 tijdschema: Het tweedaagse raceweekend op Imola  ,0.15083333333333335,Positive,,,
706,  Verstappen over zegerecord: “Moet doorgaan tot mijn veertigste”  ,0.2752604166666667,Positive,Verstappen,,
707,"  Binotto kritisch: ""Mogen wel iets meer verwachten van Vettel""  ",0.05519047619047623,Neutral,Vettel,,
708,  Perez dicht bij bestraffing na actie met Gasly in Portugal  ,0.11174603174603175,Neutral,Gasly,Perez,
709,"  Horner: ""Hadden met Verstappen op mediums moeten starten""  ",0.03005747126436782,Neutral,Verstappen,,
710,  Wolff verklaart waarom Mercedes strategie Bottas niet aanpaste  ,0.06447115384615384,Neutral,Bottas,Mercedes,
711,  Bottas staat voor raadsel: “Begrijp gebrek aan snelheid niet”  ,0.17895061728395067,Positive,Bottas,,
712,"  Hamilton wint ondanks krampen: ""Moest liften van de pijn""  ",0.20438596491228073,Positive,Hamilton,,
713,"  Verstappen maximaliseert met P3: ""Het resultaat dat we verdienen""  ",0.0894642857142857,Neutral,Verstappen,,
714,  WK-stand na de Formule 1 Grand Prix van Portugal 2020  ,0.0,Neutral,,,
715,  Volledige uitslag F1 Grand Prix van Portugal  ,0.0,Neutral,,,
716,  Hamilton pakt zegerecord met dominante overwinning  ,0.10047348484848487,Neutral,Hamilton,,
717,  Masi: Probleem met putdeksel Portimao niet eerder gezien  ,0.08750000000000001,Neutral,,,
718,"  Marko: ""Vragen Verstappen naar mening over rijderskeuze 2021""  ",0.1403225806451613,Neutral,Verstappen,,
719,  Brown: Racing Point niet transparant genoeg over corona Stroll  ,0.167816091954023,Positive,Stroll,Racing Point,
720,  Williams: Russell niet veranderd door speculatie over toekomst  ,0.30927536231884056,Positive,Russell,Williams,
721,  Grosjean: Warmte heeft invloed op rijhoogte van Haas F1-auto  ,0.030333333333333344,Neutral,Grosjean,Haas,
722,  Coureurs maken zich zorgen om ‘gevaarlijke’ pituitgang Portimao  ,-0.08383333333333333,Negative,,,
723,"  Mercedes nadert zevende wereldtitel: ""Geweldige prestatie""  ",0.30976666666666675,Positive,Mercedes,,
724,  Ricciardo: Renault merkt tekort aan downforce op Portimao  ,-0.005555555555555554,Neutral,Ricciardo,Renault,
725,  Horner: Bevriezen motorische ontwikkeling cruciaal voor Red Bull  ,0.1292777777777778,Neutral,Red Bull,,
726,  Mercedes steunt Red Bull voor bevriezen motorische ontwikkeling  ,0.24567708333333335,Positive,Red Bull,Mercedes,
727,  Petrov niet langer steward in Portugal wegens dood vader  ,0.2351851851851852,Positive,,,
728,  Kwalificatieduels F1: De stand na de Grand Prix van Portugal  ,0.275,Positive,,,
729,  Verstappen: F1 Portimao voelt als 'rijden op ijs' door nieuw asfalt  ,0.14632352941176477,Neutral,Verstappen,,
730,"  Hamilton de slimste in kwalificatie Portugal, Bottas heeft spijt  ",0.23705128205128206,Positive,Hamilton,Bottas,
731,  Vettel: “Leclerc is momenteel van een andere klasse”  ,0.3361111111111111,Positive,Leclerc,Vettel,
732,"  Verstappen kan leven met P3: ""Geeft ons opties voor de race""  ",0.14109375,Neutral,Verstappen,,
733,  Volledige uitslag kwalificatie F1 Grand Prix van Portugal  ,0.0,Neutral,,,
734,  Hamilton klopt Bottas in spannende strijd om Portugese pole  ,0.1494494047619048,Neutral,Hamilton,Bottas,
735,  Kwalificatie Portugese GP half uur uitgesteld door baanreparatie  ,0.18333333333333332,Positive,,,
736,  Ricciardo: Betrouwbaarheid beslissend in strijd om derde plaats  ,0.255448717948718,Positive,Ricciardo,,
737,  Verstappen dicht achter Mercedes in laatste training Portugal  ,0.17133333333333328,Positive,Verstappen,Mercedes,
738,  Horner: Kijken buiten Red Bull-programma als Albon het niet redt  ,0.07179487179487179,Neutral,Albon,Red Bull,
739,  FIA versoepelt track limits op Portimao na 125 geschrapte tijden  ,0.12716666666666668,Neutral,,,
740,"  Motorische ontwikkeling bevriezen? ""Red Bull belangrijk voor F1""  ",0.17354166666666668,Positive,Red Bull,,
741,"  Verstappen na horen Stroll: ""Het was gewoon ongelukkig""  ",0.10910256410256408,Neutral,Verstappen,Stroll,
742,"  Formule 1 Grand Prix van Portugal – Starttijd, welke zender en meer  ",0.17260869565217393,Positive,,,
743,  Renault krijgt waarschuwing na blunder bij banden Ricciardo  ,0.031089743589743594,Neutral,Ricciardo,Renault,
744,"  Verstappen: ""Mercedes ook hier ijzersterk, maar zeg nooit nooit""  ",0.1498290598290598,Neutral,Verstappen,Mercedes,
745,  'No further action' na aanvaring tussen Verstappen en Stroll  ,0.09785714285714286,Neutral,Verstappen,Stroll,
746,"  Verstappen laakt Stroll na merkwaardige touché: ""Totaal onnodig""  ",0.10666666666666663,Neutral,Verstappen,Stroll,
747,  Volledige uitslag tweede training F1 Grand Prix van Portugal  ,0.0,Neutral,,,
748,"  Bottas snelste in tweede training, Verstappen en Stroll botsen  ",0.1115579710144928,Neutral,Verstappen,Bottas,Stroll
749,  Verstappen en Stroll naar stewards na aanvaring in vrije training  ,0.007954545454545457,Neutral,Verstappen,Stroll,
750,"  Toenemende druk op Albon? ""Voor mij verandert er niets""  ",0.09467741935483873,Neutral,Albon,,
751,  Williams weigert aanblijven Russell en Latifi te bevestigen  ,0.17580459770114942,Positive,Russell,Latifi,Williams
752,  Hamilton verbijsterd na aanstelling Petrov als F1-steward  ,0.11944444444444446,Neutral,Hamilton,,
753,  Volledige uitslag eerste training F1 Grand Prix van Portugal  ,0.0,Neutral,,,
754,  Bottas zonder DAS naar snelste tijd in eerste training Portugal  ,0.15535714285714283,Positive,Bottas,,
755,  Perez gelinkt aan Williams: “Hoop snel met nieuws te komen”  ,0.16268115942028985,Positive,Perez,Williams,
756,"  Strenger corona-protocol McLaren: ""Willen laksheid voorkomen""  ",0.13078947368421054,Neutral,McLaren,,
757,  Hamilton: Nieuw Mercedes-contract waarschijnlijk een formaliteit  ,0.25493827160493826,Positive,Hamilton,Mercedes,
758,"  Weerbericht F1 GP van Portugal: Zonnige start, zondag mogelijk nat  ",0.2986842105263157,Positive,,,
759,  Mercedes vervangt motoronderdelen na uitvalbeurt Bottas in Eifel  ,0.02395833333333334,Neutral,Bottas,Mercedes,
760,  Nieuwe simulator moet Ferrari op juiste spoor zetten voor 2022  ,0.1375,Neutral,Ferrari,,
761,"  Kwalificatie F1 Grand Prix van Portugal– Starttijd, welke zender en meer  ",0.25199275362318835,Positive,,,
762,"  Vettel: ""Wil Ferrari-periode in ieder geval nog waardig afsluiten""  ",0.09675000000000002,Neutral,Vettel,Ferrari,
763,  Mercedes denkt al aan 2021: Geen DAS in trainingen Portugese GP  ,0.13250000000000003,Neutral,Mercedes,,
764,  Verstappen ziet 2020 zelf ook als zijn beste F1-seizoen tot dusver  ,0.18147435897435896,Positive,Verstappen,,
765,  Verstappen niet bang voor sterker Mercedes in 2021  ,0.19144444444444447,Positive,Verstappen,Mercedes,
766,  McLaren heeft ‘sterk geloof’ dat upgrades voor progressie zorgen  ,0.16797619047619053,Positive,McLaren,,
767,  FIA geeft Racing Point waarschuwing voor corona-affaire Stroll  ,0.18487654320987656,Positive,Stroll,Racing Point,
768,"  Russell maakt zich niet druk over Perez-geruchten: ""Heb contract""  ",0.14544444444444443,Neutral,Russell,Perez,
769,  Hülkenberg stand-by voor Racing Point in Portugal  ,0.15317460317460313,Positive,Racing Point,,
770,  Ferrari bevestigt nieuwe upgrades voor GP van Portugal  ,0.16858024691358026,Positive,Ferrari,,
771,"  Racing Point: ""Hebben ons aan coronaregels gehouden met Stroll""  ",0.09305555555555557,Neutral,Stroll,Racing Point,
772,  Horner: “Niet eerder iemand zo hongerig als Verstappen gezien”  ,0.2517063492063492,Positive,Verstappen,,
773,  Herstelde Stroll testte na GP Eifel positief op corona  ,0.16822916666666665,Positive,Stroll,,
774,  Mercedes niet van plan F1-team om te dopen tot AMG  ,0.14166666666666666,Neutral,Mercedes,,
775,"  Verstappen kijkt uit naar Portimao: ""Geweldige baan""  ",0.2784126984126984,Positive,Verstappen,,
776,  Wolff: F1 vertelde verhaal hybride motoren niet goed genoeg  ,0.19916666666666671,Positive,,,
777,  Preview GP van Portugal: Trekt Red Bull de stijgende lijn door?  ,0.22375000000000003,Positive,Red Bull,,
778,"  Pirelli levert teams meer harde, minder zachte banden in Portugal  ",0.2382666666666667,Positive,,,
779,  Hoe ziet de Formule 1-rijdersmarkt voor 2021 er precies uit?  ,0.17950785024154586,Positive,,,
780,  Russell vreest problemen met 'track limits' tijdens Portugese GP  ,0.22983333333333336,Positive,Russell,,
781,"  Haug: ""Schumacher niet aan de kant geschoven door Mercedes""  ",0.2459876543209876,Positive,Mercedes,,
782,  Formule 1 tijdschema: Hoe laat begint de Grand Prix van Portugal?  ,0.20283950617283947,Positive,,,
783,"  Marko: ""Gaf Vettel het advies om een jaar pauze van F1 te nemen""  ",0.1815873015873016,Positive,Vettel,,
784,  Wolff legt uit waarom Mercedes geen motoren aan Red Bull levert  ,0.10241935483870969,Neutral,Red Bull,Mercedes,
785,"  Racing Point: ""Verbeteringen aan auto dankzij Hülkenberg""  ",0.23541666666666664,Positive,Racing Point,,
786,  Eerste F1 Grand Prix van Vietnam officieel geschrapt  ,0.038333333333333344,Neutral,,,
787,"  Mercedes maakt zich ietwat ongerust: ""Bulls komen dichterbij""  ",0.030972222222222245,Neutral,Mercedes,,
788,  Ferrari plant introductie nieuwe upgrades bij Portugese GP  ,0.16394444444444442,Positive,Ferrari,,
789,"  Welke Grands Prix won Hamilton, en op welke circuits?  ",0.24989898989898993,Positive,Hamilton,,
790,  Kvyat kritisch op strafpuntensysteem en pleit voor verandering  ,-0.016410256410256414,Negative,Kvyat,,
791,  Wolff geeft toe: Doorontwikkeling W11 ‘lang geleden’ al gestopt  ,0.16399999999999998,Positive,,,
792,  F1-bandentest Portimao laatste kans Pirelli voor 2021  ,0.12278846153846154,Neutral,,,
793,"  Verstappen looft Hamilton: ""Schumacher-record leek onhaalbaar""  ",0.23052631578947358,Positive,Hamilton,Verstappen,
794,"  Carey over sportieve wijzigingen: ""F1 niet in keurslijf dwingen""  ",0.16304347826086957,Positive,,,
795,  Steiner: Prestatie Grosjean in de Eifel verandert niets voor 2021  ,0.16309178743961353,Positive,Grosjean,,
796,  Mercedes: Geen zorgen over veiligheid stuur Hamilton bij Eifel GP  ,0.011754385964912278,Neutral,Hamilton,Mercedes,
797,  Nürburgring wil met eigen voorwaarden vaste plek op F1-kalender  ,0.06708333333333333,Neutral,,,
798,  AlphaTauri geeft Tsunoda in november eerste F1-test op Imola  ,0.1652777777777778,Positive,AlphaTauri,,
799,"  Marko gelooft wel in titelstrijd 2021: ""Ziet er ditmaal beter uit""  ",0.20016483516483516,Positive,,,
800,  Hielp DAS Mercedes op Nürburgring? 'Was geen wondermiddel'  ,0.21613756613756613,Positive,Mercedes,,
801,  Brundle: “Verstappen heeft vertrouwen Albon gebroken”  ,0.052569444444444446,Neutral,Verstappen,Albon,
802,  Hakkinen over succes Hamilton: “Blijven winnen is niet makkelijk”  ,0.402528735632184,Positive,Hamilton,,
803,  Vettel: Schumacher blijft ondanks records Hamilton de beste ooit  ,0.1600833333333333,Positive,Hamilton,Vettel,
804,  Renault bevestigt filmdag in Barcelona met Alonso in de auto  ,0.17833333333333334,Positive,Renault,,
805,  Brawn hoopt Honda met nieuw reglement terug te lokken naar F1  ,0.25555555555555554,Positive,,,
806,  Analyse: Winnaars en verliezers van de Grand Prix van de Eifel  ,0.20534210526315785,Positive,,,
807,  Masi verklaart lange safety car-fase na uitvalbeurt Norris  ,0.09958333333333332,Neutral,Norris,,
808,  Marko: Hülkenberg reed op Nürburgring bijna voor Red Bull  ,0.115,Neutral,Red Bull,,
809,  Sainz: Kans op podium misgelopen door nieuwe aeropakket  ,0.3006349206349206,Positive,Sainz,,
