Index,Title,Sentiment,Class,Entity1,Entity2,Entity3,Germany
1390,  So konkret sind die Vorwürfe von Renault gegen Racing Point  ,0.4109090909090908,Positive,Racing Point,Renault,,Germany
1391,  Racing-Point-Protest: FIA hat Bremsschächte im Winter nicht gecheckt  ,0.36000000000000004,Positive,,,,Germany
1392,"  ""Schock"" & ""Desaster"": McLaren-Piloten am Freitag hinter den Erwartungen  ",0.32499999999999984,Positive,McLaren,,,Germany
1393,"  ""Besser als erwartet"": Ferrari auch ohne Updates in besserer Form?  ",0.4571428571428572,Positive,Ferrari,,,Germany
1394,  Nach Bomben-FT1: Lewis Hamilton hofft auf Trockenrennen in Ungarn  ,0.26086956521739135,Positive,Hamilton,,,Germany
1395,"  ""Nicht so gut"": Red-Bull-Fahrer hadern mit Balance und Regen  ",0.5142857142857142,Positive,,,,Germany
1396,"  Racing-Point-Protest: McLaren-Teamchef Seidl warnt vor ""Kopier-WM""  ",0.2210526315789474,Positive,McLaren,,,Germany
1397,"  F1 Ungarn 2020: Vettel ""Schnellster"" im Regen, Hamilton verzichtet  ",0.3235294117647059,Positive,Hamilton,Vettel,,Germany
1398,"  Concorde: McLaren möchte ""in unmittelbarer Zukunft"" unterschreiben  ",0.5416666666666666,Positive,McLaren,,,Germany
1399,  F1 Ungarn 2020: Mercedes dominiert erstes Training nach Belieben  ,0.30909090909090914,Positive,Mercedes,,,Germany
1400,  Sainz über Ferrari-Wechsel: Bereut er seine Entscheidung?  ,0.1945945945945946,Positive,Sainz,Ferrari,,Germany
1401,"  Jackie Stewart über Diversität: ""Problem nicht so groß, wie es scheint""  ",0.5222222222222223,Positive,,,,Germany
1402,  Renault: Kühler-Probleme in Budapest endlich im Griff?  ,0.35769230769230764,Positive,Renault,,,Germany
1403,"  Verstappens ""wunderschöne Story"" macht Hoffnung für Hungaroring  ",0.35,Positive,Verstappen,,,Germany
1404,"  AlphaTauri erkennt ""keinen fundamentalen Fehler"" im Auto  ",0.039999999999999994,Neutral,AlphaTauri,,,Germany
1405,  Ricciardo: Stroll-Manöver ein Fall für die Fahrerbesprechung  ,-0.03529411764705883,Negative,Ricciardo,Stroll,,Germany
1406,  Albon unter Druck: Es war ja nur ein schlechter Stint ...  ,0.22666666666666668,Positive,Albon,,,Germany
1407,  Ferrari-Kollision: Keine dicke Luft mehr bei Vettel & Leclerc  ,0.325,Positive,Leclerc,Vettel,Ferrari,Germany
1408,  Kimi Räikkönen: Ihr stellt doch immer die gleichen Fragen!  ,0.315625,Positive,,,,Germany
1409,"  ""War ein gebrochenes Herz"": Lando Norris lacht Verletzungssorgen weg  ",-0.05000000000000001,Negative,Norris,,,Germany
1410,  Paddock-Club in der Formel 1: Dank Zoom-Meetings jetzt virtuell  ,0.8125,Positive,,,,Germany
1411,"  Reifen ""weicher"": Was Hamilton mit seinem Funkspruch gemeint hat  ",0.6272727272727273,Positive,Hamilton,,,Germany
1412,"  Spielberg: Schaden am Auto hat Bottas ""ein bis zwei Zehntel"" gekostet  ",-0.17368421052631577,Negative,Bottas,,,Germany
1413,  Zwischen Hotel und Strecke gefangen: Ungarn-Isolation deutlich härter  ,0.15500000000000003,Positive,,,,Germany
1414,  Erneuter Trainingseinsatz in Ungarn: Kubica übernimmt Räikkönens Alfa  ,0.7714285714285712,Positive,,,,Germany
1415,"  Horner nimmt Albon in Schutz: ""Müssen Geduld mit ihm haben""  ",0.2838709677419355,Positive,Albon,,,Germany
1416,  Valtteri Bottas: Niederlage gegen Hamilton kein Nackenschlag für die WM  ,0.3777777777777778,Positive,Hamilton,Bottas,,Germany
1417,"  Eddie Irvine: ""Hätte versucht, Vettel noch dieses Jahr loszuwerden""  ",0.0,Neutral,Vettel,,,Germany
1418,"  Gerhard Berger: Red Bull fehlen ""drei Zehntel"" auf Mercedes  ",0.28200000000000003,Positive,Red Bull,Mercedes,,Germany
1419,  Kimi Räikkönen: Was er zu Ferraris Demontage von Vettel sagt  ,-0.020000000000000004,Negative,Vettel,Ferrari,,Germany
1420,  Seidl warnt McLaren-Fahrer: Legt euch nicht mit mir an!  ,0.49375,Positive,McLaren,,,Germany
1421,  Carlos Sainz: Zähle Racing Point nicht mehr zum Mittelfeld  ,0.44615384615384623,Positive,Sainz,Racing Point,,Germany
1422,"  Claire Williams: George Russell ""in die Rolle des Leaders hineingewachsen""  ",0.3333333333333333,Positive,Russell,Williams,,Germany
1423,  Hamilton: Werde ständig an Michael Schumachers Größe erinnert  ,0.5357142857142857,Positive,Hamilton,,,Germany
1424,  Daniel Ricciardo: Wollte mich nicht gleich mit dem Teamkollegen anlegen  ,0.40363636363636357,Positive,Ricciardo,,,Germany
1425,  F1-Kalender: Was die Fahrer von den vielen Triple-Headern halten  ,0.5551724137931033,Positive,,,,Germany
1426,  Warum Toto Wolff kein Gesichtsvisier mehr tragen darf  ,0.5384615384615384,Positive,,,,Germany
1427,"  ""Wochenende zum Vergessen"": Sollte Ferrari 2020 schon abschreiben?  ",-0.10416666666666663,Negative,Ferrari,,,Germany
1428,  Mercedes: Red Bull wird in Ungarn ein noch härterer Gegner  ,0.35348837209302325,Positive,Red Bull,Mercedes,,Germany
1429,  Hamilton: Abgesagtes Abschlusstraining war ein Vorteil für mich  ,0.2910714285714286,Positive,Hamilton,,,Germany
1430,  Pokale auf Roboter-Boxen: Lewis Hamilton findet's übertrieben  ,0.4450000000000001,Positive,Hamilton,,,Germany
1431,  Renault enthüllt: Eine Schweißnaht ist das große Problem  ,0.26363636363636367,Positive,Renault,,,Germany
1432,  TV-Quoten Spielberg 2020: ORF freut sich über prognostizierte Bestmarke  ,-0.030769230769230764,Negative,,,,Germany
1433,  Max Verstappen: Lewis Hamilton hat doch nur mit uns gespielt  ,0.021428571428571432,Neutral,Hamilton,Verstappen,,Germany
1434,"  Daniel Ricciardo kritisiert ""Kamikaze""-Manöver von Lance Stroll  ",-0.2846153846153846,Negative,Ricciardo,Stroll,,Germany
1435,  F1-Teams rätseln: Hat Racing Point getrickst - und wenn ja wie?  ,0.45490196078431366,Positive,Racing Point,,,Germany
1436,"  Kimi Räikkönen: Zu wenig Benzin, WM-Punkt verpasst  ",0.4,Positive,,,,Germany
1437,  Wer letzte Nacht am besten geschlafen hat  ,0.40270270270270275,Positive,,,,Germany
1438,"  ""Im Prinzip zu langsam"": Kritik an Alexander Albon nimmt zu  ",0.4208333333333332,Positive,Albon,,,Germany
1439,"  Max Verstappen verteidigt sich: ""Reifen waren am Ende""  ",0.09818181818181816,Neutral,Verstappen,,,Germany
1440,  Warum der Renault-Protest nicht sofort verhandelt wird  ,0.46451612903225803,Positive,Renault,,,Germany
1441,  George Russell: Mit dem Williams kann man nicht richtig racen  ,0.3545454545454545,Positive,Russell,Williams,,Germany
1442,  Warum der Ferrari-Crash zwischen Vettel und Leclerc nicht untersucht wurde  ,-0.19999999999999998,Negative,Leclerc,Vettel,Ferrari,Germany
1443,  Keine Zitterpartie: Mercedes kann Getriebeprobleme lösen  ,0.32647058823529407,Positive,Mercedes,,,Germany
1444,"  Toto Wolff: Ferrari nach Spielberg-Double ""schwer geprügelt""  ",0.30000000000000004,Positive,Ferrari,,,Germany
1445,  P5 als Lohn: Warum McLaren per Stallorder Plätze getauscht hat  ,0.5479166666666665,Positive,McLaren,,,Germany
1446,"  Ferrari-Teamchef nach Doppelausfall: ""Klar, wo die Verantwortung liegt""  ",-0.20909090909090908,Negative,Ferrari,,,Germany
1447,"  F1 Spielberg 2020: Hamilton gewinnt, Fotofinish beim Steiermark-GP!  ",0.21964285714285708,Positive,Hamilton,,,Germany
1448,"  Leclerc nimmt Schuld für Ferrari-Crash auf sich: ""War ein Arschloch!""  ",0.02692307692307692,Neutral,Leclerc,Ferrari,,Germany
1449,  Haas mit Regelverstoß: Warum Grosjean nicht disqualifiziert wird  ,-0.041176470588235294,Negative,Grosjean,Haas,,Germany
1450,  TV-Übertragung F1 Spielberg 2020: Übersicht Zeitplan & Livestreams  ,0.2761904761904762,Positive,,,,Germany
1451,  Formel-1-Wetter Spielberg: Die aktuelle Prognose für das Rennen  ,0.5,Positive,,,,Germany
1452,  Toto Wolff: DAS hat bei Hamilton-Pole keine Rolle gespielt  ,0.5512195121951218,Positive,Hamilton,,,Germany
1453,"  ""Großartiges Qualifying"": Esteban Ocon meldet sich mit P5 zurück  ",0.5095238095238095,Positive,Ocon,,,Germany
1454,"  Carlos Sainz' bestes F1-Qualifying: ""Das macht mich stolz!""  ",0.7833333333333333,Positive,Sainz,,,Germany
1455,  Spielberg 1 vs. Spielberg 2: Warum kein Fahrer auf dem gleichen Platz steht  ,0.44838709677419347,Positive,,,,Germany
1456,  Alexander Albon: Vettel-Gerüchte verunsichern mich nicht  ,0.18863636363636366,Positive,Albon,Vettel,,Germany
1457,  Toto Wolff gratuliert FIA-Rennleiter Michael Masi: Alles richtig gemacht!  ,0.47857142857142854,Positive,,,,Germany
1458,  Trotz roter Flagge: Keine Strafe gegen Kimi Räikkönen  ,-0.04615384615384614,Negative,,,,Germany
1459,  Max Verstappen: Dreher wegen langsamem Sebastian Vettel  ,0.3357142857142857,Positive,Verstappen,Vettel,,Germany
1460,  Startplatzstrafe: Ferrari-Ergebnis nochmal schlechter ausgefallen!  ,-0.037209302325581395,Negative,Ferrari,,,Germany
1461,"  Racing Point enttäuscht im Regen, aber warum?  ",0.10799999999999998,Neutral,Racing Point,,,Germany
1462,  Lewis Hamilton gibt Entwarnung: Probleme von Freitag behoben  ,0.4666666666666667,Positive,Hamilton,,,Germany
1463,  Bottas hadert: Reifentemperatur & Bremse verhindern Pole-Chance  ,0.30833333333333335,Positive,Bottas,,,Germany
1464,"  George Russell in ungeahnten Sphären: ""Punkte sind das Ziel!""  ",0.5249999999999999,Positive,Russell,,,Germany
1465,"  F1 Spielberg 2020: Hamilton brilliert, nächste Pleite für Ferrari  ",0.46666666666666656,Positive,Hamilton,Ferrari,,Germany
1466,  Nach Unfall: Kein Motorwechsel bei Daniel Ricciardo notwendig  ,-0.2375,Negative,Ricciardo,,,Germany
1467,"  Auch ohne aktuellen COVID-19-Fall: F1 ""darf nicht selbstgefällig werden""  ",-0.1411764705882353,Negative,,,,Germany
1468,  Ungarische Regierung droht F1-Mitarbeitern mit 15.000 Euro Geldstrafe  ,-0.26428571428571423,Negative,,,,Germany
1469,"  Ferrari: Vettel & Leclerc wussten, ""dass sie etwas falsch gemacht haben""  ",0.3377777777777777,Positive,Leclerc,Vettel,Ferrari,Germany
1470,  F1 Spielberg 2020: Abschlusstraining wegen Regens abgesagt  ,2.2204460492503132e-17,Neutral,,,,Germany
1471,  Robert Kubica: Dem Alfa Romeo fehlt eine Menge Performance  ,0.28823529411764703,Positive,Alfa Romeo,,,Germany
1472,  Max Verstappen: Honda hat auf Mercedes Boden verloren  ,0.2833333333333334,Positive,Verstappen,Mercedes,,Germany
1473,"  Hamilton nur auf Platz sechs: Mercedes ""tappt ein bisschen im Dunkeln""  ",0.2327868852459016,Positive,Hamilton,Mercedes,,Germany
1474,"  Trotz P16 am Freitag: Vettel fühlte sich im Ferrari ""schon viel besser""  ",-0.023333333333333303,Negative,Vettel,Ferrari,,Germany
1475,  Nach Crash: Daniel Ricciardo für Spielberg-Samstag einsatzbereit  ,0.6421052631578947,Positive,Ricciardo,,,Germany
1476,"  Red Bull an der Spitze: Verstappen freut sich über ""besseres Gefühl"" im RB16  ",0.256,Positive,Verstappen,Red Bull,,Germany
1477,"  ""Keine schlechte Startposition"": Racing Point in virtueller zweiter Startreihe  ",0.6,Positive,Racing Point,,,Germany
1478,  McLaren: Racing-Point-Rundenzeit für uns nicht machbar  ,0.38235294117647056,Positive,McLaren,,,Germany
1479,  Andreas Seidl: Mehr als P5 ist für McLaren nicht drin  ,0.5879999999999999,Positive,McLaren,,,Germany
1480,  F1-Training Spielberg 2020: Probleme bei Hamilton und Vettel  ,0.17804878048780487,Positive,Hamilton,Vettel,,Germany
1481,  Steiermark-GP: Erste interaktive F1-Tribüne in Spielberg  ,0.6,Positive,,,,Germany
1482,  Offiziell: Formel 1 bestätigt Rennen in Mugello und Sotschi  ,0.6594594594594593,Positive,,,,Germany
1483,  F1 Spielberg 2020: Trainingsbestzeit für Perez und Racing Point  ,-0.1863636363636364,Negative,Perez,Racing Point,,Germany
1484,"  Sebastian Vettel: ""Werde Charles sicher nicht einfach vorbeiwinken""  ",0.125,Neutral,Vettel,,,Germany
1485,  Max Verstappen: Mercedes hat größere Schritte gemacht als wir  ,0.5714285714285714,Positive,Verstappen,Mercedes,,Germany
1486,  Haas: Bremsproblem-Lösung kostet Aero-Performance  ,0.2628571428571429,Positive,Haas,,,Germany
1487,"  ""Eine fantastische Leistung"": Mercedes verbucht DAS-Premiere als Erfolg  ",0.5785714285714286,Positive,Mercedes,,,Germany
1488,"  Sebastian Vettel über Balanceprobleme: ""Haben was gefunden""   ",0.46153846153846156,Positive,Vettel,,,Germany
1489,"  Albon nach Hamilton-Kollision: ""Würde alles nochmal genauso machen""  ",0.2578947368421053,Positive,Hamilton,Albon,,Germany
1490,  Daniel Ricciardo: Würde Alonso meinen Renault nicht für FT1-Tests geben  ,0.4733333333333334,Positive,Ricciardo,Renault,,Germany
1491,  Kimi Räikkönen: Formel 1 mit 40 Jahren nicht mehr so wie mit 25  ,0.621875,Positive,,,,Germany
1492,"  Lando Norris jetzt ""viel selbstbewusster"" als 2019  ",0.38799999999999996,Positive,Norris,,,Germany
1493,"  Max Verstappen relativiert Vettel-Aussage: ""Wollte nur höflich sein""  ",0.5708333333333334,Positive,Verstappen,Vettel,,Germany
1494,"  Mark Webber über Zukunft der F1: ""Wir brauchen Gladiatoren""  ",0.4625,Positive,,,,Germany
1495,"  Alfa-Rückstand wegen Ferrari-Motor? ""Wahrscheinlich ein Teil davon""  ",0.16818181818181818,Positive,Ferrari,,,Germany
1496,  Renault-Teamchef exklusiv über Alonso-Deal: Musste ihn nicht überzeugen  ,0.32380952380952377,Positive,Renault,,,Germany
1497,"  Mercedes: Schwarze F1-Lackierung hat ""keinen Effekt"" auf die Kühlung  ",0.44000000000000006,Positive,Mercedes,,,Germany
1498,  Quali-Rennen in Spielberg: So hätte die Startaufstellung ausgesehen  ,0.13,Neutral,,,,Germany
1499,  Grand Prix der Toskana: Neue Infos zum F1-Kalender 2020  ,0.31538461538461543,Positive,,,,Germany
1500,  Noch keine Lösung gefunden: Mercedes fürchtet erneut Getriebeprobleme  ,0.11851851851851852,Neutral,Mercedes,,,Germany
1501,"  Geteilter Kniefall in Spielberg: ""Was immer du sagst, ist falsch""  ",0.27142857142857135,Positive,,,,Germany
1502,  Abiteboul: Renault plant 2020 keine Trainingseinsätze mit Alonso  ,0.4,Positive,Renault,,,Germany
1503,  Mercedes: Darum blieben beide Fahrer hinter dem Safety-Car auf harten Reifen  ,0.475,Positive,Mercedes,,,Germany
1504,  Nach Verschiebung: Vietnam hofft auf Formel-1-Premiere im November  ,-0.04999999999999996,Negative,,,,Germany
1505,  Kubica und Aitken dürfen am Freitag in Spielberg auf die Strecke  ,0.6307692307692307,Positive,,,,Germany
1506,"  Franz Tost: AlphaTauri ""mindestens drei, vier Zehntel"" zu langsam  ",0.5,Positive,AlphaTauri,,,Germany
1507,  Christian Horner: Hamilton hat Albon den Sieg gekostet  ,0.3192307692307692,Positive,Hamilton,Albon,,Germany
1508,"  Wie Red Bull die FIA dazu brachte, Hamilton eine Gridstrafe zu geben  ",0.3795454545454545,Positive,Hamilton,Red Bull,,Germany
1509,"  ""Überraschende"" Ohrfeige in Spielberg: Zieht Ferrari jetzt Updates vor?  ",0.25106382978723396,Positive,Ferrari,,,Germany
1510,"  Druck von Hamilton? Bottas ""hatte alles unter Kontrolle""  ",0.044444444444444446,Neutral,Hamilton,Bottas,,Germany
1511,"  Red Bull plant zweiten Grand Prix mit identischer Nase, aber welcher?  ",0.14375000000000002,Neutral,Red Bull,,,Germany
1512,"  Trotz frühem Aus: Daniel Ricciardo ""nicht verzweifelt"" bei Renault  ",0.6405405405405404,Positive,Ricciardo,Renault,,Germany
1513,  Spielberg: Mercedes hatte Probleme aus dem Rennen schon seit Freitag  ,0.0666666666666667,Neutral,Mercedes,,,Germany
1514,  Carlos Sainz: Wird noch mehr Chancen auf einen Podestplatz geben  ,0.5666666666666667,Positive,Sainz,,,Germany
1515,  Romain Grosjean: Konnte nicht mal an den Williams dranbleiben  ,0.17857142857142858,Positive,Grosjean,Williams,,Germany
1516,"  ""Diese Ehe ist vorbei"": Webber rechnet mit Vettel und Ferrari ab  ",0.1933333333333333,Positive,Vettel,Ferrari,,Germany
1517,  Deswegen hat Mercedes die Positionen nach der Strafe nicht getauscht  ,0.20434782608695642,Positive,Mercedes,,,Germany
1518,"  P7 für Gasly in Spielberg: ""Sollte das Auto in Runde 10 eigentlich abstellen""  ",0.3677419354838709,Positive,Gasly,,,Germany
1519,  Mercedes-Fahrer: Auf anderen Strecken wird DAS noch mehr bringen  ,0.3625,Positive,Mercedes,,,Germany
1520,"  Haas: Mit ""dramatischen"" Bremsdefekten in Österreich ""nicht gerechnet""  ",0.353125,Positive,Haas,,,Germany
1521,  FIA-Rennleiter: Zweikampf Albon/Perez sorgte für längere Safety-Car-Phase  ,0.23500000000000001,Positive,Perez,Albon,,Germany
1522,  Wie ein Video auf Social Media zum Red-Bull-Protest gegen Hamilton führte  ,0.1789473684210526,Positive,Hamilton,,,Germany
1523,"  TV-Quoten Österreich 2020: Saisonauftakt beschert RTL, Sky & ORF gute Werte  ",0.4076923076923077,Positive,,,,Germany
1524,  Andreas Seidl mahnt: Dürfen zweites McLaren-Podium nicht überbewerten  ,0.4249999999999999,Positive,McLaren,,,Germany
1525,  Ein schlechter Verlierer? So reagiert Hamilton auf Albons Kritik  ,-0.09583333333333333,Negative,Hamilton,Albon,,Germany
1526,"  ""Sehr merkwürdig"": Was die Fahrer von der neuen Formel 1 halten  ",0.4096153846153846,Positive,,,,Germany
1527,"  Vettel-Dreher: ""Sollte Nachwuchsfahrer passieren, aber nicht Sebastian""  ",-0.019999999999999966,Negative,Vettel,,,Germany
1528,  Hamilton: Safety-Car brachte Alternativ-Strategie gegen Bottas durcheinander  ,-0.16111111111111112,Negative,Hamilton,Bottas,,Germany
1529,  Wer letzte Nacht am besten geschlafen hat  ,0.34761904761904755,Positive,,,,Germany
1530,  Alfa Romeo: Geldstrafe für Räikkönens Reifenpanne  ,0.12727272727272723,Neutral,Alfa Romeo,,,Germany
1531,"  ""Favoritenschreck"" Racing Point: Da war mehr drin in Spielberg  ",0.2157894736842105,Positive,Racing Point,,,Germany
1532,"  Mit schnellster Runde zum Podium: Norris ""ein bisschen außer Atem""  ",0.27567567567567564,Positive,Norris,,,Germany
1533,"  Sebastian Vettel abgeschlagen auf P10: ""Froh, dass es nur ein Dreher war""  ",0.08518518518518524,Neutral,Vettel,,,Germany
1534,"  Platz zwei in Spielberg für Charles Leclerc ""eine große Überraschung""  ",0.275,Positive,Leclerc,,,Germany
1535,  Ausfallursache: Warum Max Verstappen plötzlich ausrollte  ,0.15384615384615385,Positive,Verstappen,,,Germany
1536,"  Mercedes' Angst vor dem Ausfall: ""Die Situation war sehr ernst!""  ",0.4272727272727273,Positive,Mercedes,,,Germany
1537,"  Albon ätzt gegen Hamilton: ""Schlechter Verlierer!""  ",0.011111111111111117,Neutral,Hamilton,Albon,,Germany
1538,  Formel 1 Österreich 2020: Die animierte Rundentabelle  ,0.0,Neutral,,,,Germany
1539,  Formel 1 Österreich 2020: Dieses Rennen war der Wahnsinn!  ,0.18867924528301888,Positive,,,,Germany
1540,  Nach Red-Bull-Einspruch: Hamilton verliert nachträglich Startplatz zwei  ,-0.3999999999999999,Negative,Hamilton,,,Germany
1541,  Coronakrise: So sieht die Formel-1-Siegerehrung in Spielberg aus  ,0.71,Positive,,,,Germany
1542,  TV-Übertragung F1 Österreich 2020: Übersicht Zeitplan & Livestreams  ,0.3925925925925926,Positive,,,,Germany
1543,  Formel-1-Wetter Spielberg: Hitzerennen zum Saisonauftakt 2020 erwartet  ,-0.05714285714285713,Negative,,,,Germany
1544,  Kniefall & T-Shirts: Formel-1-Fahrer in Rassismus-Debatte uneinig  ,0.15625000000000006,Positive,,,,Germany
1545,  Eindeutige Zahlen: Ferrari-Debakel bringt Fragen über Motor auf  ,0.40294117647058814,Positive,Ferrari,,,Germany
