Index,Title,Sentiment,Class,Entity1,Entity2,Entity3
1411,  Ricciardo tops final morning of testing from Leclerc  ,0.11816334072431636,Neutral,Ricciardo,Leclerc,
1412,"  Test 2, Day 3: F1 2020 testing tech updates from the track  ",-0.006012506012506015,Neutral,,,
1413,"  Bottas: Top teams playing ""weird games"" in testing  ",0.05703887615652325,Neutral,Bottas,,
1414,  Live: Follow Barcelona F1 testing as it happens  ,0.0,Neutral,,,
1415,  Ricciardo confirms plan to avoid Australian GP burn-out  ,0.21136363636363634,Positive,Ricciardo,,
1416,  Why Vettel is not yet done with annoying Ferrari  ,0.07275641025641025,Neutral,Vettel,,
1417,  Vettel pinpoints Ferrari's main weakness compared to rivals  ,0.09832605612778028,Neutral,Vettel,,
1418,  Latest F1 2020 testing tech updates direct from the track  ,0.11463903743315507,Neutral,,,
1419,  Tech insight: What’s behind Red Bull’s new aero package?  ,0.04058149058149057,Neutral,Red Bull,,
1420,  Vettel stays quickest as Hamilton hits trouble  ,0.11761904761904761,Neutral,Hamilton,Vettel,
1421,"  Test 2, Day 2: F1 2020 testing tech updates from the track  ",0.09708273208273209,Neutral,,,
1422,  Vettel tops second morning of testing despite spin  ,0.10273150762281194,Neutral,Vettel,,
1423,  Live: Follow Barcelona F1 testing as it happens  ,0.0,Neutral,,,
1424,  How Red Bull’s new front suspension harks back to Ferrari F2004  ,0.1502754820936639,Positive,Red Bull,,
1425,"  Test 2, Day 1: F1 2020 testing tech updates from the track  ",0.11756446452098625,Neutral,,,
1426,  Perez: Racing Point is best car I’ve ever had to start season  ,0.18284632034632034,Positive,Perez,Racing Point,
1427,  Kubica ends first day of second F1 test on top  ,0.07478823260073261,Neutral,,,
1428,  Barcelona F1 testing as it happened  ,0.0,Neutral,,,
1429,  Top Paul Ricard French GP moments  ,0.14732304245462144,Neutral,,,
1430,"  DAS debut left Mercedes' F1 rivals ""wide-eyed""  ",0.1935966810966811,Positive,Mercedes,,
1431,"  Albon: New Red Bull ""more usable"" than 2019 car  ",0.15983150836092017,Positive,Albon,Red Bull,
1432,"  Russell: ""No way"" Williams will be as slow as in 2019  ",0.15738636363636363,Positive,Russell,Williams,
1433,"  F1 competition ""like Federer with ping-pong racket"" - Grosjean  ",0.2947916666666667,Positive,Grosjean,,
1434,  What we’ve learned from the first F1 2020 test  ,0.1392361111111111,Neutral,,,
1435,  Mercedes faced own engine dramas in first F1 2020 test  ,0.06658976987924359,Neutral,Mercedes,,
1436,  Mercedes questions Ferrari’s downbeat F1 testing assessment  ,0.1508299355683076,Positive,Mercedes,,
1437,  DAS could fall foul of F1's parc ferme regulations  ,0.20350877192982458,Positive,,,
1438,  Barcelona test verdict: The final word on first week of F1 2020  ,0.15701754385964917,Positive,,,
1439,  The failure that shows Ferrari is on the back foot  ,0.01666666666666666,Neutral,,,
1440,  Steiner reveals cause of Magnussen’s test-ending shunt  ,0.11776190476190478,Neutral,Magnussen,,
1441,  Day 3: F1 2020 testing tech updates from the track  ,0.10367316017316017,Neutral,,,
1442,  Bottas leads Mercedes 1-2 as first F1 2020 test ends  ,0.12467996289424862,Neutral,Bottas,Mercedes,
1443,"  Bottas sets new fastest time, Vettel suffers engine issue  ",0.07712500000000003,Neutral,Bottas,Vettel,
1444,  Barcelona F1 testing as it happened  ,0.0,Neutral,,,
1445,  Where the big three teams show their might at Barcelona  ,0.037500000000000006,Neutral,,,
1446,"  Day 2: F1 2020 testing tech updates, direct from Barcelona  ",0.10311421670117324,Neutral,,,
1447,  Using Mercedes DAS like “running in flip-flops” – Vettel  ,0.20210348162475825,Positive,Vettel,Mercedes,
1448,  Gallery: Best photos from Barcelona F1 testing so far  ,0.25,Positive,,,
1449,  Raikkonen tops second day of F1 testing  ,0.0837293388429752,Neutral,Raikkonen,,
1450,"  Mercedes ""pretty confident"" new DAS system is legal  ",0.1846590909090909,Positive,Mercedes,,
1451,  The Barcelona F1 testing as it happened  ,0.0,Neutral,,,
1452,  Steiner: Haas critic Racing Point should ‘think before it talks’  ,0.027573145245559042,Neutral,Haas,Racing Point,
1453,  Racing Point took “big risk” in following Mercedes aero route  ,0.0826090121999213,Neutral,Mercedes,Racing Point,
1454,"  Latest F1 2020 testing tech updates, straight from the track  ",0.07817440275773609,Neutral,,,
1455,  ESPN reveals early-season Formula 1 broadcast schedule  ,0.4232323232323233,Positive,,,
1456,  Hamilton leads Mercedes 1-2 on first day of testing  ,0.11032925407925406,Neutral,Hamilton,Mercedes,
1457,"  Latest F1 2020 testing tech updates, straight from the track  ",0.08216717072881455,Neutral,,,
1458,  Bottas leads Perez as 2020 F1 testing begins  ,0.16893939393939392,Positive,Bottas,Perez,
1459,  Tech insight: Can Williams rise again with its new FW43?  ,0.11284740259740259,Neutral,Williams,,
1460,  F1 considers two-day Chinese GP option in November  ,0.06379310344827588,Neutral,,,
1461,  Imola offers to host F1 race to replace postponed Chinese GP  ,0.11010674931129479,Neutral,,,
1462,  Gallery: The new Williams FW43 from all angles  ,0.13636363636363635,Neutral,Williams,,
1463,  Discover the hidden technical secrets of Red Bull’s new RB16  ,0.06616047901373988,Neutral,Red Bull,,
1464,  Gallery: F1 2020’s new cars on track so far  ,0.11688311688311688,Neutral,,,
1465,  Watch: Bottas and Hamilton sample Mercedes W11  ,0.1279220779220779,Neutral,Hamilton,Bottas,Mercedes
1466,  The Red Bull cues in AlphaTauri's 2020 design  ,0.14958677685950414,Neutral,Red Bull,AlphaTauri,
1467,  Gallery: AlphaTauri’s new AT01 from all angles  ,0.18727272727272729,Positive,AlphaTauri,,
1468,  What sneak preview tells us about Alfa's pragmatic refinement  ,0.11650432900432903,Neutral,,,
1469,  Looking for the ultimate way to experience the 2020 French GP?  ,0.31863636363636366,Positive,,,
1470,  Gallery: Mercedes's new W11 from all angles  ,0.049675324675324664,Neutral,Mercedes,,
1471,  Track changes could happen by 2021 Australian GP  ,0.00858630952380952,Neutral,,,
1472,  Tech analysis: Does new McLaren boast the key ingredients?  ,0.05925280501811114,Neutral,,,
1473,  Gallery: McLaren’s new MCL35 from all angles  ,0.0,Neutral,,,
1474,  Melbourne tram strike targets Australian GP  ,0.23747096399535425,Positive,,,
1475,  Ten key design points on the new Ferrari SF1000  ,0.0017679877593670687,Neutral,,,
1476,  Hamilton reveals new helmet colours ahead of Mercedes F1 launch  ,0.1671717171717172,Positive,Hamilton,Mercedes,
1477,  Gallery: Red Bull’s new RB16 up close and on track  ,-0.02121212121212122,Negative,Red Bull,,
1478,  Chinese GP officially postponed over coronavirus outbreak  ,0.10740740740740741,Neutral,,,
1479,  Ferrari rules out switching to Mercedes-style front wing  ,0.04146718146718146,Neutral,Mercedes,,
1480,  F1 set to abandon April date for Chinese GP  ,0.05104166666666666,Neutral,,,
1481,  Tech insight: How “extreme” Ferrari plans to avoid 2020 false dawn  ,0.15,Positive,,,
1482,  Tech analysis: What’s new on the Ferrari SF1000  ,0.02510152545866832,Neutral,,,
1483,  Gallery: Ferrari’s new SF1000 from all angles  ,0.005681818181818177,Neutral,,,
1484,  Gallery: All Ferrari F1 cars since 1950  ,-0.1,Negative,,,
1485,  Watch: 2020 Scuderia Ferrari F1 launch  ,0.18923076923076923,Positive,,,
1486,  Alfa Romeo releases footage of 2020 F1 car fire-up  ,0.14752066115702478,Neutral,Alfa Romeo,,
1487,  AlphaTauri reveals audio of 2020 F1 car fire-up  ,-0.000330578512396709,Neutral,AlphaTauri,,
1488,  Why the French GP is a perfect pitstop for summer holidays  ,0.2998148148148148,Positive,,,
1489,  Five key design points on the new Haas VF-20  ,-0.15625,Negative,Haas,,
